date,Tipo de cambio dólar,Precio del cobre refinado BML (dólar-libra),Tasa de política monetaria (TPM),Unidad de fomento (UF),Imacec (Base 2018 = 100),IPC General (Base 2023 = 100)
2021-01-22,715.56,3.647,0.5,29098.42,96.307192010259,107.49
2021-01-23,715.56,3.647,0.5,29101.23,96.307192010259,107.49
2021-01-24,715.56,3.647,0.5,29104.04,96.307192010259,107.49
2021-01-25,724.26,3.6352,0.5,29106.86,96.307192010259,107.49
2021-01-26,731.92,3.6258,0.5,29109.67,96.307192010259,107.49
2021-01-27,731.0,3.6131,0.5,29112.48,96.307192010259,107.49
2021-01-28,736.88,3.6321,0.5,29115.3,96.307192010259,107.49
2021-01-29,741.4,3.5477,0.5,29118.11,96.307192010259,107.49
2021-01-30,741.4,3.5477,0.5,29120.92,96.307192010259,107.49
2021-01-31,741.4,3.5477,0.5,29123.74,96.307192010259,107.49
2021-02-01,734.62,3.5742,0.5,29126.55,93.702525143204,107.69
2021-02-02,731.66,3.5664,0.5,29129.37,93.702525143204,107.69
2021-02-03,734.86,3.5406,0.5,29132.18,93.702525143204,107.69
2021-02-04,730.53,3.5322,0.5,29135.0,93.702525143204,107.69
2021-02-05,737.23,3.5614,0.5,29137.81,93.702525143204,107.69
2021-02-06,737.23,3.5614,0.5,29140.63,93.702525143204,107.69
2021-02-07,737.23,3.5614,0.5,29143.44,93.702525143204,107.69
2021-02-08,736.65,3.5496,0.5,29146.26,93.702525143204,107.69
2021-02-09,735.07,3.5957,0.5,29149.08,93.702525143204,107.69
2021-02-10,733.13,3.6518,0.5,29156.34,93.702525143204,107.69
2021-02-11,728.9,3.7003,0.5,29163.61,93.702525143204,107.69
2021-02-12,722.52,3.7662,0.5,29170.87,93.702525143204,107.69
2021-02-13,722.52,3.7662,0.5,29178.14,93.702525143204,107.69
2021-02-14,722.52,3.7662,0.5,29185.41,93.702525143204,107.69
2021-02-15,724.39,3.76,0.5,29192.68,93.702525143204,107.69
2021-02-16,718.45,3.7886,0.5,29199.96,93.702525143204,107.69
2021-02-17,717.38,3.8204,0.5,29207.23,93.702525143204,107.69
2021-02-18,719.78,3.8211,0.5,29214.51,93.702525143204,107.69
2021-02-19,712.14,3.8117,0.5,29221.79,93.702525143204,107.69
2021-02-20,712.14,3.8117,0.5,29229.07,93.702525143204,107.69
2021-02-21,712.14,3.8117,0.5,29236.35,93.702525143204,107.69
2021-02-22,707.12,3.8888,0.5,29243.64,93.702525143204,107.69
2021-02-23,709.65,4.0582,0.5,29250.92,93.702525143204,107.69
2021-02-24,706.76,4.1425,0.5,29258.21,93.702525143204,107.69
2021-02-25,703.65,4.1874,0.5,29265.5,93.702525143204,107.69
2021-02-26,708.04,4.2366,0.5,29272.79,93.702525143204,107.69
2021-02-27,708.04,4.2366,0.5,29280.09,93.702525143204,107.69
2021-02-28,708.04,4.2366,0.5,29287.38,93.702525143204,107.69
2021-03-01,719.91,4.2893,0.5,29294.68,108.81866607455,108.09
2021-03-02,721.2,4.1455,0.5,29301.98,108.81866607455,108.09
2021-03-03,726.74,4.1227,0.5,29309.28,108.81866607455,108.09
2021-03-04,731.3,4.1823,0.5,29316.58,108.81866607455,108.09
2021-03-05,729.15,4.1405,0.5,29323.89,108.81866607455,108.09
2021-03-06,729.15,4.1405,0.5,29331.19,108.81866607455,108.09
2021-03-07,729.15,4.1405,0.5,29338.5,108.81866607455,108.09
2021-03-08,733.11,4.0519,0.5,29345.81,108.81866607455,108.09
2021-03-09,738.46,4.043,0.5,29353.12,108.81866607455,108.09
2021-03-10,733.42,4.091,0.5,29355.01,108.81866607455,108.09
2021-03-11,728.89,3.9892,0.5,29356.9,108.81866607455,108.09
2021-03-12,718.4,4.026,0.5,29358.8,108.81866607455,108.09
2021-03-13,718.4,4.026,0.5,29360.69,108.81866607455,108.09
2021-03-14,718.4,4.026,0.5,29362.58,108.81866607455,108.09
2021-03-15,718.37,4.1137,0.5,29364.47,108.81866607455,108.09
2021-03-16,721.49,4.1293,0.5,29366.37,108.81866607455,108.09
2021-03-17,723.47,4.1569,0.5,29368.26,108.81866607455,108.09
2021-03-18,730.93,4.0663,0.5,29370.15,108.81866607455,108.09
2021-03-19,724.59,4.1145,0.5,29372.04,108.81866607455,108.09
2021-03-20,724.59,4.1145,0.5,29373.94,108.81866607455,108.09
2021-03-21,724.59,4.1145,0.5,29375.83,108.81866607455,108.09
2021-03-22,717.96,4.113,0.5,29377.72,108.81866607455,108.09
2021-03-23,716.46,4.1153,0.5,29379.62,108.81866607455,108.09
2021-03-24,720.62,4.1351,0.5,29381.51,108.81866607455,108.09
2021-03-25,723.35,4.0728,0.5,29383.41,108.81866607455,108.09
2021-03-26,730.82,4.0702,0.5,29385.3,108.81866607455,108.09
2021-03-27,730.82,4.0702,0.5,29387.19,108.81866607455,108.09
2021-03-28,730.82,4.0702,0.5,29389.09,108.81866607455,108.09
2021-03-29,729.5,3.9851,0.5,29390.98,108.81866607455,108.09
2021-03-30,736.17,4.0674,0.5,29392.88,108.81866607455,108.09
2021-03-31,732.11,4.0216,0.5,29394.77,108.81866607455,108.09
2021-04-01,721.82,3.9782,0.5,29396.67,101.64409031591,108.5
2021-04-02,721.82,3.9782,0.5,29398.56,101.64409031591,108.5
2021-04-03,721.82,3.9782,0.5,29400.45,101.64409031591,108.5
2021-04-04,721.82,3.9782,0.5,29402.35,101.64409031591,108.5
2021-04-05,717.12,3.9861,0.5,29404.24,101.64409031591,108.5
2021-04-06,717.9,3.9892,0.5,29406.14,101.64409031591,108.5
2021-04-07,718.17,3.9892,0.5,29408.04,101.64409031591,108.5
2021-04-08,714.21,4.1068,0.5,29409.93,101.64409031591,108.5
2021-04-09,708.09,4.0456,0.5,29411.83,101.64409031591,108.5
2021-04-10,708.09,4.0456,0.5,29415.74,101.64409031591,108.5
2021-04-11,708.09,4.0456,0.5,29419.66,101.64409031591,108.5
2021-04-12,711.23,4.0907,0.5,29423.57,101.64409031591,108.5
2021-04-13,709.51,4.053,0.5,29427.49,101.64409031591,108.5
2021-04-14,708.71,4.0208,0.5,29431.41,101.64409031591,108.5
2021-04-15,707.25,4.0377,0.5,29435.32,101.64409031591,108.5
2021-04-16,701.98,4.1189,0.5,29439.24,101.64409031591,108.5
2021-04-17,701.98,4.1189,0.5,29443.16,101.64409031591,108.5
2021-04-18,701.98,4.1189,0.5,29447.07,101.64409031591,108.5
2021-04-19,701.55,4.2172,0.5,29450.99,101.64409031591,108.5
2021-04-20,700.96,4.1853,0.5,29454.91,101.64409031591,108.5
2021-04-21,697.19,4.2567,0.5,29458.83,101.64409031591,108.5
2021-04-22,696.8,4.2315,0.5,29462.75,101.64409031591,108.5
2021-04-23,705.41,4.2908,0.5,29466.67,101.64409031591,108.5
2021-04-24,705.41,4.2908,0.5,29470.59,101.64409031591,108.5
2021-04-25,705.41,4.2908,0.5,29474.52,101.64409031591,108.5
2021-04-26,712.54,4.2735,0.5,29478.44,101.64409031591,108.5
2021-04-27,707.05,4.3461,0.5,29482.36,101.64409031591,108.5
2021-04-28,702.02,4.4321,0.5,29486.29,101.64409031591,108.5
2021-04-29,700.15,4.4727,0.5,29490.21,101.64409031591,108.5
2021-04-30,705.09,4.4817,0.5,29494.13,101.64409031591,108.5
2021-05-01,705.09,4.4817,0.5,29498.06,103.87593905846,108.79
2021-05-02,705.09,4.4817,0.5,29501.98,103.87593905846,108.79
2021-05-03,711.06,4.4856,0.5,29505.91,103.87593905846,108.79
2021-05-04,706.29,4.4584,0.5,29509.84,103.87593905846,108.79
2021-05-05,705.25,4.4584,0.5,29513.76,103.87593905846,108.79
2021-05-06,703.09,4.5209,0.5,29517.69,103.87593905846,108.79
2021-05-07,701.27,4.5128,0.5,29521.62,103.87593905846,108.79
2021-05-08,701.27,4.5128,0.5,29525.55,103.87593905846,108.79
2021-05-09,701.27,4.5128,0.5,29529.48,103.87593905846,108.79
2021-05-10,694.47,4.5793,0.5,29533.28,103.87593905846,108.79
2021-05-11,693.74,4.7265,0.5,29537.09,103.87593905846,108.79
2021-05-12,700.04,4.7078,0.5,29540.89,103.87593905846,108.79
2021-05-13,707.19,4.7394,0.5,29544.69,103.87593905846,108.79
2021-05-14,708.64,4.7325,0.5,29548.5,103.87593905846,108.79
2021-05-15,708.64,4.7325,0.5,29552.3,103.87593905846,108.79
2021-05-16,708.64,4.7325,0.5,29556.11,103.87593905846,108.79
2021-05-17,703.17,4.6844,0.5,29559.92,103.87593905846,108.79
2021-05-18,715.62,4.6333,0.5,29563.72,103.87593905846,108.79
2021-05-19,713.63,4.6923,0.5,29567.53,103.87593905846,108.79
2021-05-20,715.31,4.7066,0.5,29571.34,103.87593905846,108.79
2021-05-21,715.31,4.7066,0.5,29575.15,103.87593905846,108.79
2021-05-22,715.31,4.7066,0.5,29578.96,103.87593905846,108.79
2021-05-23,715.31,4.7066,0.5,29582.77,103.87593905846,108.79
2021-05-24,716.41,4.5269,0.5,29586.57,103.87593905846,108.79
2021-05-25,727.09,4.4759,0.5,29590.39,103.87593905846,108.79
2021-05-26,734.75,4.5037,0.5,29594.2,103.87593905846,108.79
2021-05-27,732.82,4.4908,0.5,29598.01,103.87593905846,108.79
2021-05-28,730.43,4.5184,0.5,29601.82,103.87593905846,108.79
2021-05-29,730.43,4.5184,0.5,29605.63,103.87593905846,108.79
2021-05-30,730.43,4.5184,0.5,29609.44,103.87593905846,108.79
2021-05-31,724.92,4.629,0.5,29613.26,103.87593905846,108.79
2021-06-01,722.11,4.6486,0.5,29617.07,102.72709053896,108.88
2021-06-02,721.52,4.6486,0.5,29620.88,102.72709053896,108.88
2021-06-03,720.44,4.6423,0.5,29624.7,102.72709053896,108.88
2021-06-04,719.93,4.5952,0.5,29628.51,102.72709053896,108.88
2021-06-05,719.93,4.5952,0.5,29632.33,102.72709053896,108.88
2021-06-06,719.93,4.5952,0.5,29636.15,102.72709053896,108.88
2021-06-07,717.12,4.4315,0.5,29639.96,102.72709053896,108.88
2021-06-08,716.06,4.5085,0.5,29643.78,102.72709053896,108.88
2021-06-09,717.82,4.4821,0.5,29647.6,102.72709053896,108.88
2021-06-10,718.98,4.5076,0.5,29650.56,102.72709053896,108.88
2021-06-11,720.77,4.5145,0.5,29653.52,102.72709053896,108.88
2021-06-12,720.77,4.5145,0.5,29656.48,102.72709053896,108.88
2021-06-13,720.77,4.5145,0.5,29659.44,102.72709053896,108.88
2021-06-14,720.28,4.4738,0.5,29662.41,102.72709053896,108.88
2021-06-15,719.17,4.5247,0.5,29665.37,102.72709053896,108.88
2021-06-16,725.11,4.508,0.5,29668.33,102.72709053896,108.88
2021-06-17,726.62,4.3262,0.5,29671.29,102.72709053896,108.88
2021-06-18,735.69,4.3719,0.5,29674.25,102.72709053896,108.88
2021-06-19,735.69,4.3719,0.5,29677.22,102.72709053896,108.88
2021-06-20,735.69,4.3719,0.5,29680.18,102.72709053896,108.88
2021-06-21,735.69,4.3719,0.5,29683.15,102.72709053896,108.88
2021-06-22,746.17,4.2135,0.5,29686.11,102.72709053896,108.88
2021-06-23,749.34,4.1522,0.5,29689.07,102.72709053896,108.88
2021-06-24,735.13,4.2069,0.5,29692.04,102.72709053896,108.88
2021-06-25,731.1,4.2876,0.5,29695.0,102.72709053896,108.88
2021-06-26,731.1,4.2876,0.5,29697.97,102.72709053896,108.88
2021-06-27,731.1,4.2876,0.5,29700.93,102.72709053896,108.88
2021-06-28,731.1,4.2876,0.5,29703.9,102.72709053896,108.88
2021-06-29,732.25,4.2601,0.5,29706.87,102.72709053896,108.88
2021-06-30,735.28,4.2462,0.5,29709.83,102.72709053896,108.88
2021-07-01,727.76,4.224,0.5,29712.8,99.821756520536,109.76
2021-07-02,737.79,4.2418,0.5,29715.77,99.821756520536,109.76
2021-07-03,737.79,4.2418,0.5,29718.73,99.821756520536,109.76
2021-07-04,737.79,4.2418,0.5,29721.7,99.821756520536,109.76
2021-07-05,735.06,4.2168,0.5,29724.67,99.821756520536,109.76
2021-07-06,734.66,4.2414,0.5,29727.64,99.821756520536,109.76
2021-07-07,743.25,4.3008,0.5,29730.6,99.821756520536,109.76
2021-07-08,751.36,4.2099,0.5,29733.57,99.821756520536,109.76
2021-07-09,753.67,4.2739,0.5,29736.54,99.821756520536,109.76
2021-07-10,753.67,4.2739,0.5,29737.5,99.821756520536,109.76
2021-07-11,753.67,4.2739,0.5,29738.46,99.821756520536,109.76
2021-07-12,748.7,4.2128,0.5,29739.42,99.821756520536,109.76
2021-07-13,744.1,4.3011,0.5,29740.38,99.821756520536,109.76
2021-07-14,746.56,4.2524,0.5,29741.33,99.821756520536,109.76
2021-07-15,747.93,4.2526,0.75,29742.29,99.821756520536,109.76
2021-07-16,747.93,4.2526,0.75,29743.25,99.821756520536,109.76
2021-07-17,747.93,4.2526,0.75,29744.21,99.821756520536,109.76
2021-07-18,747.93,4.2526,0.75,29745.17,99.821756520536,109.76
2021-07-19,754.17,4.2196,0.75,29746.13,99.821756520536,109.76
2021-07-20,759.71,4.2598,0.75,29747.09,99.821756520536,109.76
2021-07-21,758.85,4.1679,0.75,29748.05,99.821756520536,109.76
2021-07-22,755.37,4.2202,0.75,29749.01,99.821756520536,109.76
2021-07-23,750.81,4.2266,0.75,29749.97,99.821756520536,109.76
2021-07-24,750.81,4.2266,0.75,29750.92,99.821756520536,109.76
2021-07-25,750.81,4.2266,0.75,29751.88,99.821756520536,109.76
2021-07-26,758.44,4.2719,0.75,29752.84,99.821756520536,109.76
2021-07-27,764.21,4.3069,0.75,29753.8,99.821756520536,109.76
2021-07-28,761.03,4.4422,0.75,29754.76,99.821756520536,109.76
2021-07-29,767.29,4.418,0.75,29755.72,99.821756520536,109.76
2021-07-30,758.53,4.3836,0.75,29756.68,99.821756520536,109.76
2021-07-31,758.53,4.3836,0.75,29757.64,99.821756520536,109.76
2021-08-01,758.53,4.3836,0.75,29758.6,106.38023149111,110.15
2021-08-02,760.2,4.445,0.75,29759.56,106.38023149111,110.15
2021-08-03,761.39,4.4003,0.75,29760.52,106.38023149111,110.15
2021-08-04,774.54,4.3884,0.75,29761.48,106.38023149111,110.15
2021-08-05,775.54,4.3189,0.75,29762.44,106.38023149111,110.15
2021-08-06,776.69,4.2837,0.75,29763.4,106.38023149111,110.15
2021-08-07,776.69,4.2837,0.75,29764.36,106.38023149111,110.15
2021-08-08,776.69,4.2837,0.75,29765.32,106.38023149111,110.15
2021-08-09,784.5,4.2962,0.75,29766.28,106.38023149111,110.15
2021-08-10,787.4,4.2847,0.75,29773.93,106.38023149111,110.15
2021-08-11,780.08,4.2378,0.75,29781.59,106.38023149111,110.15
2021-08-12,773.01,4.3066,0.75,29789.24,106.38023149111,110.15
2021-08-13,772.78,4.3012,0.75,29796.9,106.38023149111,110.15
2021-08-14,772.78,4.3012,0.75,29804.56,106.38023149111,110.15
2021-08-15,772.78,4.3012,0.75,29812.22,106.38023149111,110.15
2021-08-16,774.25,4.28,0.75,29819.89,106.38023149111,110.15
2021-08-17,784.18,4.3284,0.75,29827.55,106.38023149111,110.15
2021-08-18,789.62,4.2727,0.75,29835.22,106.38023149111,110.15
2021-08-19,787.71,4.1852,0.75,29842.89,106.38023149111,110.15
2021-08-20,789.98,4.0933,0.75,29850.56,106.38023149111,110.15
2021-08-21,789.98,4.0933,0.75,29858.23,106.38023149111,110.15
2021-08-22,789.98,4.0933,0.75,29865.91,106.38023149111,110.15
2021-08-23,786.43,4.0343,0.75,29873.59,106.38023149111,110.15
2021-08-24,783.3,4.1023,0.75,29881.27,106.38023149111,110.15
2021-08-25,782.17,4.2191,0.75,29888.95,106.38023149111,110.15
2021-08-26,783.03,4.2541,0.75,29896.63,106.38023149111,110.15
2021-08-27,785.06,4.2468,0.75,29904.32,106.38023149111,110.15
2021-08-28,785.06,4.2468,0.75,29912.01,106.38023149111,110.15
2021-08-29,785.06,4.2468,0.75,29919.7,106.38023149111,110.15
2021-08-30,784.39,4.2253,0.75,29927.39,106.38023149111,110.15
2021-08-31,779.97,4.2746,0.75,29935.08,106.38023149111,110.15
2021-09-01,775.14,4.2746,1.5,29942.78,104.65741939941,111.45
2021-09-02,767.1,4.322,1.5,29950.47,104.65741939941,111.45
2021-09-03,768.36,4.2331,1.5,29958.17,104.65741939941,111.45
2021-09-04,768.36,4.2331,1.5,29965.87,104.65741939941,111.45
2021-09-05,768.36,4.2331,1.5,29973.58,104.65741939941,111.45
2021-09-06,766.53,4.2476,1.5,29981.28,104.65741939941,111.45
2021-09-07,770.33,4.2731,1.5,29988.99,104.65741939941,111.45
2021-09-08,777.94,4.2825,1.5,29996.7,104.65741939941,111.45
2021-09-09,787.51,4.2325,1.5,30004.41,104.65741939941,111.45
2021-09-10,791.28,4.1851,1.5,30008.4,104.65741939941,111.45
2021-09-11,791.28,4.1851,1.5,30012.4,104.65741939941,111.45
2021-09-12,791.28,4.1851,1.5,30016.39,104.65741939941,111.45
2021-09-13,789.91,4.2499,1.5,30020.38,104.65741939941,111.45
2021-09-14,784.26,4.3929,1.5,30024.38,104.65741939941,111.45
2021-09-15,783.25,4.3321,1.5,30028.38,104.65741939941,111.45
2021-09-16,781.85,4.2757,1.5,30032.37,104.65741939941,111.45
2021-09-17,781.85,4.2757,1.5,30036.37,104.65741939941,111.45
2021-09-18,781.85,4.2757,1.5,30040.36,104.65741939941,111.45
2021-09-19,781.85,4.2757,1.5,30044.36,104.65741939941,111.45
2021-09-20,780.59,4.3582,1.5,30048.36,104.65741939941,111.45
2021-09-21,788.05,4.2217,1.5,30052.36,104.65741939941,111.45
2021-09-22,785.1,4.1047,1.5,30056.36,104.65741939941,111.45
2021-09-23,785.03,4.0744,1.5,30060.36,104.65741939941,111.45
2021-09-24,787.24,4.2192,1.5,30064.36,104.65741939941,111.45
2021-09-25,787.24,4.2192,1.5,30068.36,104.65741939941,111.45
2021-09-26,787.24,4.2192,1.5,30072.36,104.65741939941,111.45
2021-09-27,788.98,4.2114,1.5,30076.36,104.65741939941,111.45
2021-09-28,795.48,4.2383,1.5,30080.37,104.65741939941,111.45
2021-09-29,798.63,4.2513,1.5,30084.37,104.65741939941,111.45
2021-09-30,803.59,4.2099,1.5,30088.37,104.65741939941,111.45
2021-10-01,811.9,4.1613,1.5,30092.38,108.99438765152,112.94
2021-10-02,811.9,4.1613,1.5,30096.38,108.99438765152,112.94
2021-10-03,811.9,4.1613,1.5,30100.39,108.99438765152,112.94
2021-10-04,803.9,4.0572,1.5,30104.39,108.99438765152,112.94
2021-10-05,805.89,4.1436,1.5,30108.4,108.99438765152,112.94
2021-10-06,810.63,4.1992,1.5,30112.4,108.99438765152,112.94
2021-10-07,816.28,4.1627,1.5,30116.41,108.99438765152,112.94
2021-10-08,813.62,4.1062,1.5,30120.42,108.99438765152,112.94
2021-10-09,813.62,4.1062,1.5,30124.43,108.99438765152,112.94
2021-10-10,813.62,4.1062,1.5,30136.02,108.99438765152,112.94
2021-10-11,813.62,4.1062,1.5,30147.62,108.99438765152,112.94
2021-10-12,820.18,4.2137,1.5,30159.23,108.99438765152,112.94
2021-10-13,827.56,4.3567,1.5,30170.83,108.99438765152,112.94
2021-10-14,820.19,4.3182,2.75,30182.44,108.99438765152,112.94
2021-10-15,816.81,4.4269,2.75,30194.06,108.99438765152,112.94
2021-10-16,816.81,4.4269,2.75,30205.68,108.99438765152,112.94
2021-10-17,816.81,4.4269,2.75,30217.31,108.99438765152,112.94
2021-10-18,826.19,4.5954,2.75,30228.94,108.99438765152,112.94
2021-10-19,820.29,4.78,2.75,30240.57,108.99438765152,112.94
2021-10-20,813.33,5.1254,2.75,30252.21,108.99438765152,112.94
2021-10-21,811.55,4.7571,2.75,30263.85,108.99438765152,112.94
2021-10-22,817.61,4.7543,2.75,30275.5,108.99438765152,112.94
2021-10-23,817.61,4.7543,2.75,30287.15,108.99438765152,112.94
2021-10-24,817.61,4.7543,2.75,30298.81,108.99438765152,112.94
2021-10-25,816.58,4.5716,2.75,30310.47,108.99438765152,112.94
2021-10-26,810.16,4.4711,2.75,30322.13,108.99438765152,112.94
2021-10-27,806.55,4.5681,2.75,30333.8,108.99438765152,112.94
2021-10-28,804.32,4.5158,2.75,30345.48,108.99438765152,112.94
2021-10-29,805.47,4.3849,2.75,30357.16,108.99438765152,112.94
2021-10-30,805.47,4.3849,2.75,30368.84,108.99438765152,112.94
2021-10-31,805.47,4.3849,2.75,30380.53,108.99438765152,112.94
2021-11-01,805.47,4.3849,2.75,30392.22,114.8186157965,113.51
2021-11-02,810.91,4.4704,2.75,30403.92,114.8186157965,113.51
2021-11-03,814.42,4.5328,2.75,30415.62,114.8186157965,113.51
2021-11-04,815.52,4.4319,2.75,30427.33,114.8186157965,113.51
2021-11-05,815.58,4.3765,2.75,30439.04,114.8186157965,113.51
2021-11-06,815.58,4.3765,2.75,30450.75,114.8186157965,113.51
2021-11-07,815.58,4.3765,2.75,30462.47,114.8186157965,113.51
2021-11-08,812.4,4.3994,2.75,30474.19,114.8186157965,113.51
2021-11-09,806.61,4.4239,2.75,30485.92,114.8186157965,113.51
2021-11-10,797.78,4.494,2.75,30499.05,114.8186157965,113.51
2021-11-11,791.71,4.4296,2.75,30512.18,114.8186157965,113.51
2021-11-12,791.3,4.4024,2.75,30525.32,114.8186157965,113.51
2021-11-13,791.3,4.4024,2.75,30538.47,114.8186157965,113.51
2021-11-14,791.3,4.4024,2.75,30551.62,114.8186157965,113.51
2021-11-15,797.8,4.45,2.75,30564.77,114.8186157965,113.51
2021-11-16,801.96,4.4638,2.75,30577.94,114.8186157965,113.51
2021-11-17,806.24,4.4024,2.75,30591.1,114.8186157965,113.51
2021-11-18,819.56,4.3439,2.75,30604.28,114.8186157965,113.51
2021-11-19,834.57,4.2735,2.75,30617.46,114.8186157965,113.51
2021-11-20,834.57,4.2735,2.75,30630.64,114.8186157965,113.51
2021-11-21,834.57,4.2735,2.75,30643.83,114.8186157965,113.51
2021-11-22,832.72,4.313,2.75,30657.03,114.8186157965,113.51
2021-11-23,808.14,4.4239,2.75,30670.23,114.8186157965,113.51
2021-11-24,809.94,4.4614,2.75,30683.44,114.8186157965,113.51
2021-11-25,811.7,4.4475,2.75,30696.65,114.8186157965,113.51
2021-11-26,819.59,4.4883,2.75,30709.87,114.8186157965,113.51
2021-11-27,819.59,4.4883,2.75,30723.1,114.8186157965,113.51
2021-11-28,819.59,4.4883,2.75,30736.33,114.8186157965,113.51
2021-11-29,829.94,4.4868,2.75,30749.56,114.8186157965,113.51
2021-11-30,836.73,4.3418,2.75,30762.8,114.8186157965,113.51
2021-12-01,837.55,4.3829,2.75,30776.05,120.35026222044,114.39
2021-12-02,828.17,4.3162,2.75,30789.3,120.35026222044,114.39
2021-12-03,837.72,4.3055,2.75,30802.56,120.35026222044,114.39
2021-12-04,837.72,4.3055,2.75,30815.83,120.35026222044,114.39
2021-12-05,837.72,4.3055,2.75,30829.1,120.35026222044,114.39
2021-12-06,837.69,4.35,2.75,30842.37,120.35026222044,114.39
2021-12-07,842.32,4.3028,2.75,30855.66,120.35026222044,114.39
2021-12-08,842.32,4.3028,2.75,30868.94,120.35026222044,114.39
2021-12-09,839.53,4.3356,2.75,30882.24,120.35026222044,114.39
2021-12-10,841.32,4.3794,2.75,30887.21,120.35026222044,114.39
2021-12-11,841.32,4.3794,2.75,30892.18,120.35026222044,114.39
2021-12-12,841.32,4.3794,2.75,30897.15,120.35026222044,114.39
2021-12-13,849.16,4.3281,2.75,30902.12,120.35026222044,114.39
2021-12-14,843.43,4.3123,2.75,30907.09,120.35026222044,114.39
2021-12-15,846.43,4.2797,4.0,30912.07,120.35026222044,114.39
2021-12-16,848.52,4.2668,4.0,30917.04,120.35026222044,114.39
2021-12-17,849.65,4.1797,4.0,30922.01,120.35026222044,114.39
2021-12-18,849.65,4.1797,4.0,30926.99,120.35026222044,114.39
2021-12-19,849.65,4.1797,4.0,30931.97,120.35026222044,114.39
2021-12-20,846.64,4.3203,4.0,30936.94,120.35026222044,114.39
2021-12-21,863.21,4.2944,4.0,30941.92,120.35026222044,114.39
2021-12-22,868.76,4.2924,4.0,30946.9,120.35026222044,114.39
2021-12-23,866.25,4.3362,4.0,30951.88,120.35026222044,114.39
2021-12-24,857.14,4.3722,4.0,30956.86,120.35026222044,114.39
2021-12-25,857.14,4.3722,4.0,30961.84,120.35026222044,114.39
2021-12-26,857.14,4.3722,4.0,30966.82,120.35026222044,114.39
2021-12-27,863.29,4.3718,4.0,30971.8,120.35026222044,114.39
2021-12-28,858.59,4.3523,4.0,30976.79,120.35026222044,114.39
2021-12-29,855.94,4.3523,4.0,30981.77,120.35026222044,114.39
2021-12-30,850.25,4.3523,4.0,30986.76,120.35026222044,114.39
2021-12-31,850.25,4.3523,4.0,30991.74,120.35026222044,114.39
2022-01-01,850.25,4.3523,4.0,30996.73,103.25055214499,115.77
2022-01-02,850.25,4.3523,4.0,31001.72,103.25055214499,115.77
2022-01-03,844.69,4.4115,4.0,31006.71,103.25055214499,115.77
2022-01-04,851.43,4.4183,4.0,31011.69,103.25055214499,115.77
2022-01-05,852.03,4.4183,4.0,31016.68,103.25055214499,115.77
2022-01-06,841.63,4.44,4.0,31021.67,103.25055214499,115.77
2022-01-07,838.88,4.4036,4.0,31026.67,103.25055214499,115.77
2022-01-08,838.88,4.4036,4.0,31031.66,103.25055214499,115.77
2022-01-09,838.88,4.4036,4.0,31036.65,103.25055214499,115.77
2022-01-10,831.59,4.3286,4.0,31044.63,103.25055214499,115.77
2022-01-11,831.39,4.3963,4.0,31052.61,103.25055214499,115.77
2022-01-12,832.6,4.3427,4.0,31060.59,103.25055214499,115.77
2022-01-13,826.51,4.4155,4.0,31068.58,103.25055214499,115.77
2022-01-14,821.87,4.5727,4.0,31076.56,103.25055214499,115.77
2022-01-15,821.87,4.5727,4.0,31084.55,103.25055214499,115.77
2022-01-16,821.87,4.5727,4.0,31092.54,103.25055214499,115.77
2022-01-17,815.39,4.5234,4.0,31100.54,103.25055214499,115.77
2022-01-18,822.0,4.4136,4.0,31108.53,103.25055214499,115.77
2022-01-19,820.6,4.4221,4.0,31116.53,103.25055214499,115.77
2022-01-20,813.46,4.3933,4.0,31124.53,103.25055214499,115.77
2022-01-21,805.25,4.4743,4.0,31132.53,103.25055214499,115.77
2022-01-22,805.25,4.4743,4.0,31140.53,103.25055214499,115.77
2022-01-23,805.25,4.4743,4.0,31148.54,103.25055214499,115.77
2022-01-24,799.23,4.5442,4.0,31156.54,103.25055214499,115.77
2022-01-25,800.31,4.5287,4.0,31164.55,103.25055214499,115.77
2022-01-26,806.06,4.4285,4.0,31172.57,103.25055214499,115.77
2022-01-27,798.86,4.4615,5.5,31180.58,103.25055214499,115.77
2022-01-28,799.15,4.5144,5.5,31188.59,103.25055214499,115.77
2022-01-29,799.15,4.5144,5.5,31196.61,103.25055214499,115.77
2022-01-30,799.15,4.5144,5.5,31204.63,103.25055214499,115.77
2022-01-31,810.12,4.4619,5.5,31212.65,103.25055214499,115.77
2022-02-01,803.88,4.3348,5.5,31220.68,98.392747587433,116.1
2022-02-02,801.52,4.3446,5.5,31228.7,98.392747587433,116.1
2022-02-03,805.95,4.4169,5.5,31236.73,98.392747587433,116.1
2022-02-04,817.29,4.4805,5.5,31244.76,98.392747587433,116.1
2022-02-05,817.29,4.4805,5.5,31252.79,98.392747587433,116.1
2022-02-06,817.29,4.4805,5.5,31260.83,98.392747587433,116.1
2022-02-07,825.58,4.4763,5.5,31268.86,98.392747587433,116.1
2022-02-08,826.93,4.4772,5.5,31276.9,98.392747587433,116.1
2022-02-09,824.33,4.4483,5.5,31284.94,98.392747587433,116.1
2022-02-10,820.79,4.4494,5.5,31298.27,98.392747587433,116.1
2022-02-11,804.2,4.5827,5.5,31311.61,98.392747587433,116.1
2022-02-12,804.2,4.5827,5.5,31324.95,98.392747587433,116.1
